"eventid","iyear","imonth","iday","provstate","city","latitude","longitude","summary","attacktype1_txt","targtype1_txt","nkill","date"
201610060005,2016,10,6,"Diyala","Nahrawan",33.376952,44.70296,"10/06/2016: An explosive device detonated in Nahrawan, Diyala, Iraq. Two people were killed and nine people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/6/2016"
201610060006,2016,10,6,"Nineveh","Qayyarah",35.798084,43.293239,"10/06/2016: Assailants fired four chemical-laced rockets at Qayyarah, Nineveh, Iraq. There were no reported casualties resulting from the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Private Citizens & Property",0,"10/6/2016"
201610060007,2016,10,6,"Kirkuk","Atshanah",35.421111,44.022778,"10/06/2016: Assailants raided Atshanah village, Kirkuk, Iraq. Security forces repelled the assault, resulting in an unknown number of assailant casualties. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Armed Assault","Private Citizens & Property",NA,"10/6/2016"
201610070001,2016,10,7,"Diyala","Bawi",33.106042,44.564549,"10/07/2016: An explosive device detonated near a security checkpoint in Bawi, Diyala, Iraq. One volunteer fighter was killed and five volunteers were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Terrorists/Non-State Militia",1,"10/7/2016"
201610070002,2016,10,7,"Baghdad","Baghdad",33.323022,44.275208,"10/07/2016: An explosive device detonated near a market in Al-Bakriyah area, Baghdad city, Baghdad governorate, Iraq. Two people were killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/7/2016"
201610070003,2016,10,7,"Baghdad","Baghdad",33.423277,44.401651,"10/07/2016: An explosive device detonated targeting a Husayni procession in Shaab area, Baghdad city, Baghdad governorate, Iraq. Three people were killed and eight people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",3,"10/7/2016"
201610070004,2016,10,7,"Baghdad","Baghdad",33.237222,44.358611,"10/07/2016: An explosive device planted in a vehicle detonated in Saydiyah area, Baghdad city, Baghdad governorate, Iraq. The owner of the vehicle, a prayer caller at a mosque, was killed in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Religious Figures/Institutions",1,"10/7/2016"
201610070005,2016,10,7,"Nineveh","Qayyarah",35.798084,43.293239,"10/07/2016: Assailants fired mortars at a residential area in Qayyarah, Nineveh, Iraq. At least one person was injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",0,"10/7/2016"
201610070006,2016,10,7,"Saladin","Shirqat",35.492627,43.23736,"10/07/2016: Assailants killed Salah Turki, a police commander's brother, as he was fleeing Shirqat, Saladin, Iraq. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Unknown","Private Citizens & Property",1,"10/7/2016"
201610070007,2016,10,7,"Saladin","Khanukah",35.393848,43.259404,"10/07/2016: Assailants raided Khanukah, Saladin, Iraq. One civilian and eight assailants were killed and four civilians were injured in the ensuing clash. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Unknown","Private Citizens & Property",9,"10/7/2016"
201610080001,2016,10,8,"Baghdad","Baghdad",33.245651,44.31111,"10/08/2016: An explosive device detonated near a restaurant in Suwaib area, Baghdad city, Baghdad governorate, Iraq. One person was killed and six people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"10/8/2016"
201610080002,2016,10,8,"Baghdad","Baghdad",33.237222,44.358611,"10/08/2016: An explosive device detonated near shops in Saydiyah area, Baghdad city, Baghdad governorate, Iraq. Two people were killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",2,"10/8/2016"
201610080005,2016,10,8,"Baghdad","Baghdad",33.223512,44.434701,"10/08/2016: An explosive device detonated targeting a military patrol in Arab Ejbur area, Baghdad city, Baghdad governorate, Iraq. At least one soldier was killed and four soldiers were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Military",1,"10/8/2016"
201610080006,2016,10,8,"Baghdad","Baghdad",33.313956,44.506616,"10/08/2016: Assailants threw a grenade at a civilian residence in Amin area, Baghdad city, Baghdad governorate, Iraq. The resident of the house, a liquor store owner, was killed and three of his family members were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"10/8/2016"
201610080007,2016,10,8,"Saladin","Tulul al-Baj",35.416942,43.118433,"10/08/2016: Assailants and suicide bombers equipped with explosives-laden vehicles raided Tulul al-Baj, Saladin, Iraq. Security forces repelled the assault, killing six assailants. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",6,"10/8/2016"
201610090002,2016,10,9,"Babil","Yusufiyah",33.079167,44.253056,"10/09/2016: An explosive device detonated targeting a volunteer fighter patrol in Yusufiyah, Babil, Iraq. Two volunteers were killed and four were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Terrorists/Non-State Militia",2,"10/9/2016"
201610090003,2016,10,9,"Baghdad","Baghdad",33.305081,44.488947,"10/09/2016: A suicide bomber detonated targeting a Husayni procession in Baghdad al-Jadeeda area, Baghdad city, Baghdad governorate, Iraq. In addition to the assailant, at least five people were killed and 22 people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",6,"10/9/2016"
201610090006,2016,10,9,"Diyala","Husseiniyah",33.546053,44.413364,"10/09/2016: An explosive device detonated near a market in Husseiniyah, Diyala, Iraq. Two people were killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/9/2016"
201610090007,2016,10,8,"Nineveh","Hawad",35.865,43.299444,"10/08/2016: Assailants fired mortars at Hawad, Nineveh, Iraq. At least three people were killed and three people were injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Private Citizens & Property",3,"10/8/2016"
201610090008,2016,10,9,"Kirkuk","Hawijah district",35.324825,43.766922,"10/09/2016: An explosive device detonated targeting families fleeing Hawijah district, Kirkuk, Iraq. Two people were killed in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/9/2016"
201610090009,2016,10,9,"Kirkuk","Al-Bakkarah",35.303992,43.826155,"10/09/2016: Assailants executed 10 civilians in Al-Bakkarah area, Kirkuk, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of working with security forces.","Unknown","Private Citizens & Property",10,"10/9/2016"
201610090010,2016,10,9,"Kirkuk","Riyadh",35.269941,43.912673,"10/09/2016: An explosive device detonated targeting families fleeing Riyad subdistrict, Kirkuk, Iraq. At least three people were killed in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",3,"10/9/2016"
201610090018,2016,10,9,"Diyala","Adhaim",34.275727,44.538894,"10/09/2016: A suicide bomber detonated an explosives-laden vehicle at a security checkpoint in Adhaim, Diyala, Iraq. In addition to the assailant, at least six people, including police officers, were killed and one person was injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Police",7,"10/9/2016"
201610090019,2016,10,9,"Nineveh","Mosul",36.356648,43.164,"10/09/2016: Assailants fired projectiles and deployed an explosives-laden drone at the Gedu military base near Mosul, Nineveh, Iraq. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the incident to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Military",0,"10/9/2016"
201610090020,2016,10,9,"Nineveh","Karemlish",36.303611,43.412778,"10/09/2016: Assailants detonated explosives devices at an Assyrian church in Karemlish, Nineveh, Iraq. There were no reported casualties resulting from the blasts. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Religious Figures/Institutions",0,"10/9/2016"
201610100001,2016,10,10,"Baghdad","Baghdad",33.237222,44.358611,"10/10/2016: An explosive device planted in a vehicle detonated in Saydiyah area, Baghdad city, Baghdad governorate, Iraq. The owner of the vehicle, a Sunni Endowment employee, was killed in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Government (General)",1,"10/10/2016"
201610100003,2016,10,10,"Baghdad","Baghdad",33.333366,44.330751,"10/10/2016: An explosive device detonated near shops in Iskan area, Baghdad city, Baghdad governorate, Iraq. One person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"10/10/2016"
201610100004,2016,10,10,"Baghdad","Baghdad",33.245605,44.372184,"10/10/2016: An explosive device detonated in Mahdiyah area, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",1,"10/10/2016"
201610100006,2016,10,10,"Nineveh","Mosul",36.356648,43.164,"10/10/2016: Assailants executed two members of the national resistance in Mosul, Nineveh, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Unknown","Terrorists/Non-State Militia",2,"10/10/2016"
201610110001,2016,10,11,"Baghdad","Baghdad",33.257449,44.271583,"10/11/2016: An explosive device detonated near a market in Al-Furat area, Baghdad city, Baghdad governorate, Iraq. One person was killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",1,"10/11/2016"
201610110002,2016,10,11,"Diyala","Bismaya",33.190592,44.596229,"10/11/2016: An explosive device detonated near shops in Bismaya, Diyala, Iraq. Two people were killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",2,"10/11/2016"
